date,open,high,low,close,Volume BTC,Volume USD,market_cap,NVT,NVRV,NVHR,NVML,NVOL,implied price,fcas,fng_value,fng_class,news_value,news_class,google_trend_bitcoin
2017-01-28,918.02,920.99,913.08,917.75,1050315.48,1144.75,14801282964.0,69.0695137,2.03067894,2969215.07830298,0.06906073314375083,2.450804828265748,5242.0718242719595,893.0,,nan,,Neutral Sentiment,1.02
2017-01-27,914.95,924.88,908.01,917.84,4422003.07,4817.73,14770949263.2,49.70460946,2.02710253,3320832.65336517,0.05502385899261214,2.166662268977712,3251.9004463313563,894.0,,nan,,Neutral Sentiment,1.17
2017-01-26,893.25,919.49,892.86,916.34,4635817.25,5107.77,14391685218.8,40.64007532,2.02100235,3027818.00748001,0.05433853809170888,2.1263942547226047,2791.066942455,896.0,,nan,,Neutral Sentiment,1.26
2017-01-25,885.47,904.01,884.5,892.95,4724511.12,5289.95,14334397638.8,37.18165332,1.97868447,2910612.14912595,0.05783203405152675,2.1948457681046487,3547.455766560145,894.0,,nan,,Neutral Sentiment,1.59
2017-01-24,913.15,923.0,886.27,893.0,7978981.16,8821.87,14863942325.0,41.2031457,1.96451725,2910612.14912595,0.08163272593094542,2.686981455364815,5102.8267981647905,895.0,,nan,,Neutral Sentiment,1.11
2017-01-23,923.75,927.57,913.21,921.39,3073522.47,3339.46,14797873125.0,46.78306086,2.03609568,2695734.74214349,0.08048145568379851,2.661030269716375,4772.902074424992,895.0,,nan,,Neutral Sentiment,0.99
2017-01-22,921.98,937.74,886.76,919.39,6476841.64,7066.33,14894193301.2,53.88627985,2.04635127,2950275.25252868,0.06340569872925511,2.3474293917216067,4420.082842140144,897.0,,nan,,Neutral Sentiment,1.3199999999999998
2017-01-21,895.81,928.0,895.0,921.1,5329454.56,5817.93,14465048400.0,55.85028803,2.05421871,3031276.95604454,0.0543257008987203,2.1311241770549003,3390.743139469037,896.0,,nan,,Neutral Sentiment,1.05
2017-01-20,902.23,902.43,880.0,895.62,5904057.73,6605.45,14500148590.1,39.29240923,1.99263298,3165256.04802441,0.05438814869938561,2.1348308115970887,3314.3301966537224,897.0,,nan,,Neutral Sentiment,1.11
2017-01-19,887.69,910.0,878.89,900.46,9904314.22,11066.52,14128772648.2,41.74130742,2.01003826,2914045.25056216,0.0564462052188001,2.1519756453083603,2939.777148333289,897.0,,nan,,Neutral Sentiment,1.17
2017-01-18,905.95,915.99,851.74,876.74,9689310.45,11022.4,14562228011.6,36.61331037,1.96641888,2512107.97462255,0.0576797155726681,2.207755327041817,2743.1913260673555,898.0,,nan,,Neutral Sentiment,1.53
2017-01-17,831.76,908.5,827.0,906.08,10693223.8,12173.38,13370306561.2,35.20467736,2.0228738,2646087.06660242,0.059598265028491075,2.160086805077892,3886.4180458306673,898.0,,nan,,Neutral Sentiment,1.38
2017-01-16,821.86,835.0,818.09,829.62,5082219.0,6136.18,13217812515.0,40.33431251,1.86155157,2830308.31807474,0.07591168143515409,2.4476494346505566,5671.6964118361475,898.0,,nan,,Neutral Sentiment,1.26
2017-01-15,819.52,823.45,808.0,822.47,3432426.03,4203.56,13128500736.2,57.00584724,1.84823542,2796813.54507977,0.06586193092872701,2.260355641141833,5642.112508184449,899.0,,nan,,Neutral Sentiment,1.41
2017-01-14,825.98,837.76,810.0,819.66,5442676.2,6581.1,13333156411.5,53.55865456,1.83889611,2880550.47756719,0.061251674965355836,2.1893258858641884,3036.233829998766,900.0,,nan,,Neutral Sentiment,2.08
2017-01-13,807.51,831.4,775.0,826.9,9133431.3,11298.84,12943143563.6,38.9780193,1.85366729,2512107.97462255,0.055463471277413516,2.0471628875332857,2204.9739330156635,900.0,,nan,,Neutral Sentiment,2.36
2017-01-12,778.7,832.99,751.34,816.0,13545426.73,17298.71,12637835230.9,32.95596219,1.81077416,2880550.47756719,0.052274080747951146,1.961202237724572,1724.2280367446347,900.0,,nan,,Neutral Sentiment,2.4
2017-01-11,905.05,918.4,755.0,788.81,29111252.67,35446.63,14668273763.5,26.77739939,1.76845775,2562350.134115,0.05008600533004975,2.053170302178139,2564.194919065897,900.0,,nan,,Neutral Sentiment,2.8000000000000003
2017-01-10,896.09,912.47,889.41,907.96,7157833.4,7931.46,14483317500.0,35.57079509,2.02492109,2545880.37552233,0.06403793570209775,2.3297087425260257,3224.44149000434,901.0,,nan,,Neutral Sentiment,1.96
2017-01-09,909.8,912.87,875.0,899.99,7733150.91,8663.98,14753884196.2,33.4424657,2.02053011,2147763.14141344,0.07103557269504171,2.4846064002942767,4316.03323098248,901.0,,nan,,Neutral Sentiment,2.52
2017-01-08,906.2,941.81,881.3,906.17,8088448.27,8849.68,14507903240.2,49.86958897,2.04304794,2637326.79864739,0.05726401052263446,2.195385832201351,2642.3344027218186,900.0,,nan,,Neutral Sentiment,2.32
2017-01-07,894.02,906.0,812.28,897.14,17026388.21,19697.24,14246702550.0,36.61706997,2.0252978,2179347.89349305,0.044986778356898856,1.9120195157786883,1544.2031489208932,899.0,,nan,,Neutral Sentiment,3.78
2017-01-06,1004.73,1026.99,871.0,891.56,25238781.34,27597.93,16020709800.0,28.2420756,2.00164999,2542572.54240856,0.06514450273595764,2.4634269717144295,1702.7351849060528,899.0,,nan,,Neutral Sentiment,4.56
2017-01-05,1114.38,1136.72,885.41,994.02,35036904.22,34736.36,18278670450.0,24.20054382,2.23704042,2210932.64557266,0.06139601193143589,2.5359999802028512,2027.4229932516391,899.0,,nan,,Neutral Sentiment,6.0
2017-01-04,1035.51,1139.89,1028.56,1122.56,23257162.08,21371.6,16604032593.8,31.06957842,2.55770131,2416233.53409012,0.0625979813912961,2.4512987726576494,2598.1036639734743,899.0,,nan,,Neutral Sentiment,5.52
2017-01-03,1011.44,1039.0,999.99,1036.99,8955192.92,8779.72,16441122593.8,37.14883444,2.35770988,2589949.67052797,0.05859470926376657,2.3549237524817026,3164.341967849689,899.0,,nan,,Neutral Sentiment,4.38
2017-01-02,997.75,1032.0,990.01,1014.1,8190254.59,8085.06,16144874870.0,42.66406173,2.33524167,2510987.79032895,0.12787498579221465,3.5551063791909856,8422.504610590153,900.0,,nan,,Neutral Sentiment,4.8599999999999985
2017-01-01,966.34,1005.0,960.53,998.8,6579903.85,6665.42,15485593574.0,63.38843434,2.30193946,2463610.66220954,0.07652953842486061,2.644721875794604,4791.122479025717,901.0,,nan,,Neutral Sentiment,3.06
2016-12-31,959.54,966.37,944.11,964.32,3850228.19,4029.84,15333684493.5,52.12181728,2.2443903,2337271.6538911,0.06232196562924708,2.3571981017694354,2717.509801309611,,,nan,,Neutral Sentiment,3.12
2016-12-30,969.99,970.0,931.0,959.03,10164057.18,10687.6,15554725246.0,34.07621592,2.23030531,2479403.03824934,0.05930042616114861,2.3102221722456275,2653.8689603001376,,,nan,,Neutral Sentiment,3.6
2016-12-29,976.46,980.74,950.0,968.99,7528704.36,7785.7,15706536997.5,33.26128982,2.26582772,2368856.40597071,0.05927214020436481,2.3200156662775315,2530.015761392942,,,nan,,Neutral Sentiment,3.92
2016-12-28,930.34,975.97,929.49,975.97,11488843.01,12023.35,15007357451.6,32.95598688,2.2923126,2546127.99373219,0.05789918376276217,2.2432557175654853,2521.467747216333,,,nan,,Neutral Sentiment,3.0
2016-12-27,897.82,936.42,891.0,929.92,6613609.53,7170.3,14514728615.2,33.07171779,2.18144466,2405181.75981515,0.07213958559224043,2.486494211280065,3903.0272522119067,,,nan,,Neutral Sentiment,3.0
2016-12-26,890.65,905.18,888.0,899.1,3111630.61,3461.33,14372404881.2,41.54062802,2.13574409,2189332.11470354,0.11478201925356535,3.178957461459301,5558.532179064757,,,nan,,Neutral Sentiment,2.96
2016-12-25,892.61,894.97,859.0,891.67,3478222.78,3974.2,14365259143.8,51.74717638,2.12388831,2543942.24595833,0.08135588361270624,2.6401690941281792,4782.748935630485,,,nan,,Neutral Sentiment,3.44
2016-12-24,914.48,918.5,878.89,892.63,5390303.22,5987.56,14503611550.5,43.09895549,2.11635351,2112242.9557351,0.05312231251788334,2.1081871507262866,1961.9658975794805,,,nan,,Neutral Sentiment,2.43
2016-12-23,858.94,920.0,858.93,916.0,14525838.63,16185.92,13815565559.2,30.51994238,2.17751843,2343510.4326404,0.04939211967255172,1.9821967279925483,2129.5579152630644,,,nan,,Neutral Sentiment,3.0
2016-12-22,832.02,875.0,827.29,858.94,10296745.43,12029.93,13266978907.0,33.13976103,2.05790608,2451435.25519621,0.04544499162051357,1.8601948903337944,2036.9423847644046,,,nan,,Neutral Sentiment,2.64
2016-12-21,798.65,830.01,796.82,828.1,7502025.03,9191.56,12756094676.0,32.96272657,1.99546268,2451435.25519621,0.04925373596292944,1.9075781795023798,2819.26062130021,,,nan,,Neutral Sentiment,2.7
2016-12-20,791.03,803.0,787.1,801.02,3156234.61,3979.47,12697576937.5,36.92784092,1.93543766,2127660.78752879,0.04907155499183905,1.8997391500983682,3224.878416996535,,,nan,,Neutral Sentiment,1.86
2016-12-19,788.34,794.39,787.01,790.65,3069394.12,3878.35,12685169466.0,40.77064062,1.91635095,2328092.60084672,0.07242850146678909,2.3416395406129697,5541.327408430151,,,nan,,Neutral Sentiment,1.38
2016-12-18,788.3,790.99,780.0,788.68,1981286.28,2516.86,12694529298.4,63.2870051,1.91892195,2173914.28290985,0.060338845263154965,2.123043271763576,4623.847773743541,,,nan,,Neutral Sentiment,1.59
2016-12-17,781.32,790.88,780.36,788.4,1876973.65,2387.99,12573714999.4,44.22958475,1.91920336,2220167.77829091,0.0512609420096397,1.9361009376871303,2999.6962960286687,,,nan,,Neutral Sentiment,0.78
2016-12-16,776.3,782.46,771.24,780.35,2561600.07,3290.32,12472128285.0,37.64043375,1.90373524,2050571.62856036,0.05426129529640343,1.9888218958189776,3189.672538268147,,,nan,,Neutral Sentiment,1.24
2016-12-15,777.03,779.08,771.0,774.79,2290042.69,2948.47,12425971506.2,38.78994184,1.89136263,1952251.49677579,0.05061650097369028,1.9124952346734851,3288.619501273797,,,nan,,Neutral Sentiment,1.04
2016-12-14,775.35,781.0,770.74,776.29,1793918.87,2309.6,12503873910.0,41.94724642,1.89626794,1981473.29889839,0.05034542068446564,1.9124893815285509,3433.569759027749,,,nan,,Neutral Sentiment,1.18
2016-12-13,777.0,793.27,765.1,778.71,3767383.2,4840.32,12460596315.0,39.96250533,1.90337593,2537426.23887707,0.050104991262440966,1.904516830103168,3465.674843450993,,,nan,,Neutral Sentiment,1.12
2016-12-12,768.97,779.0,768.96,777.93,2163450.23,2790.93,12460596315.0,40.77280155,1.90486371,2223811.75991474,0.050104991262440966,1.904516830103168,3465.674843450993,,,nan,,Neutral Sentiment,0.96
2016-12-11,772.28,772.28,764.01,768.19,1058389.27,1378.71,12395528462.5,66.46608463,1.8880226,2665723.07117984,0.059962813171204124,2.0927558761391203,5316.618205996716,,,nan,,Neutral Sentiment,0.96
2016-12-10,769.57,774.12,768.11,772.35,1698016.64,2197.94,12354007766.6,52.26053386,1.90150182,1881686.87377401,0.05705101375073035,2.034265054109253,3439.5605142330096,,,nan,,Neutral Sentiment,0.92
2016-12-09,766.84,773.99,766.29,769.49,2200017.6,2855.94,12312787200.0,40.34892964,1.89591358,1924452.4845416,0.04918148316692865,1.8751823860864931,3205.2636339958112,,,nan,,Neutral Sentiment,0.94
2016-12-08,764.05,772.01,762.29,767.96,3438246.11,4475.48,12284990287.5,39.93709718,1.88724567,2238066.96350393,0.042247023924213686,1.7261540807185365,2799.442064042398,,,nan,,Neutral Sentiment,1.18
2016-12-07,758.97,769.61,751.78,766.85,3616332.71,4745.99,12112303227.4,37.68392131,1.88398255,2480405.42452028,0.04141397761214701,1.6966262688240872,2768.6752305781874,,,nan,,Neutral Sentiment,1.3
2016-12-06,749.51,759.9,747.99,758.91,5062327.13,6703.0,12116495500.5,38.46162093,1.87197007,2138280.53837956,0.04031490960937435,1.6725256977941956,3345.6022622602136,,,nan,,Neutral Sentiment,1.14
2016-12-05,762.0,762.09,743.0,750.0,4155543.78,5540.78,12265688032.0,36.41021414,1.85781173,2166790.94555795,0.05860393863388089,2.057064395135153,7952.0567628306535,,,nan,,Neutral Sentiment,1.22
2016-12-04,762.97,762.97,752.41,761.99,2385412.41,3143.49,12242481351.0,70.71490536,1.89327742,2109770.13120116,0.05053491348519922,1.8977513373691208,4404.779025965273,,,nan,,Neutral Sentiment,1.02
2016-12-03,770.91,770.99,752.41,762.79,2107293.54,2763.36,12394634059.0,53.34445381,1.89395129,2451895.01734189,0.04696295329514174,1.8347907508677572,2708.5804136968954,,,nan,,Neutral Sentiment,1.14
2016-12-02,751.55,778.07,750.77,769.99,6181050.26,8062.0,12069035148.0,33.760761,1.92399804,2035532.46509142,0.05123935405808662,1.8993846486869808,4127.280138516125,,,nan,,Neutral Sentiment,1.36
2016-12-01,742.06,754.98,740.18,751.6,4569793.09,6097.42,11847589975.0,42.76342653,1.88258493,2045226.3380304,0.04738751660635485,1.8056514871394536,3175.8459378005628,,,nan,,Neutral Sentiment,1.14
2016-11-30,730.72,744.49,727.0,742.06,4577304.37,6208.19,11707747473.8,38.10837673,1.85741761,1989192.7397282,0.045682348358201966,1.7607110175843383,2836.792677456843,,,nan,,Neutral Sentiment,1.88
2016-11-29,730.99,733.29,721.0,730.99,3788691.62,5193.25,11713912056.0,37.14231973,1.83343351,2087251.53675705,0.044112819656675115,1.7283205261943184,3163.573105629823,,,nan,,Neutral Sentiment,1.74
2016-11-28,727.32,732.44,724.1,730.98,3454018.44,4736.73,11573276306.9,37.09418837,1.83082068,2297377.53039031,0.05602216404389439,1.9546281471833535,6011.127308373122,,,nan,,Neutral Sentiment,1.48
2016-11-27,729.91,732.0,722.44,726.12,2499926.68,3436.36,11718620057.4,61.22323287,1.82681448,2017209.5388793,0.0504921672606846,1.8589605687560755,3667.3552483273875,,,nan,,Neutral Sentiment,1.16
2016-11-26,736.96,737.56,722.3,729.87,1654649.42,2272.64,11852162087.0,48.1535135,1.84525241,2143285.13505925,0.0433174629433181,1.7207880175689256,3084.9280028465428,,,nan,,Neutral Sentiment,1.42
2016-11-25,735.63,737.03,728.0,737.03,2438631.37,3328.41,11801298448.5,37.27461369,1.85929274,2129276.7354837,0.04929797362626685,1.841135687090515,2241.514945101692,,,nan,,Neutral Sentiment,1.44
2016-11-24,740.18,741.15,729.0,735.7,2937407.2,3998.96,11842534500.0,36.7541393,1.85483303,2269360.73123921,0.046326793964589205,1.783437943304384,3322.0490046905047,,,nan,,Neutral Sentiment,1.58
2016-11-23,749.13,749.98,729.92,740.17,3264940.91,4417.64,11968547386.5,36.02727595,1.86965336,2059234.73760595,0.04505827113097285,1.7656066229873726,3004.489565097416,,,nan,,Neutral Sentiment,1.34
2016-11-22,736.92,750.0,730.27,746.61,3685436.12,4968.31,11823135341.9,36.40889747,1.89259128,1877125.54312379,0.049163852568026765,1.8400086197365475,3405.7175093122582,,,nan,,Neutral Sentiment,1.48
2016-11-21,727.09,739.2,727.03,736.97,2942854.28,4009.26,11678347786.5,32.9125778,1.86694042,1947167.54100154,0.060818078356778126,2.05155585764798,5896.3868672997205,,,nan,,Neutral Sentiment,1.14
2016-11-20,750.09,753.82,714.0,727.09,4041204.67,5518.93,12049740050.2,45.98106425,1.85356329,1793075.14567049,0.05310198449301906,1.9348095712052535,5084.786930894573,,,nan,,Neutral Sentiment,1.56
2016-11-19,748.98,755.07,742.63,749.57,1466174.56,1959.94,11978185824.0,45.03241445,1.90689799,1989192.7397282,0.05022292276540734,1.8724679592907831,3495.444348042071,,,nan,,Neutral Sentiment,1.76
2016-11-18,736.0,752.95,731.31,745.99,3166648.02,4252.57,11777848098.0,37.91344504,1.90458043,2011089.71225163,0.05014642563456149,1.85641581718232,2717.9589457131838,,,nan,,Neutral Sentiment,1.28
2016-11-17,739.71,749.98,732.22,737.0,4943483.12,6643.37,11832832521.1,31.97905281,1.87204522,2012500.86808104,0.04843980556906676,1.8260671257994296,2400.9287973863143,,,nan,,Neutral Sentiment,1.54
2016-11-16,711.07,742.87,708.44,737.99,8263859.53,11341.32,11389639488.8,35.27965281,1.89261677,2164387.72604942,0.04297751865674106,1.6822850071211033,3407.6087509705867,,,nan,,Neutral Sentiment,1.48
2016-11-15,704.98,716.54,703.05,710.82,4005033.08,5632.96,11300322593.8,40.50026307,1.82341234,1974529.15358895,0.04769449057892825,1.7727881412073934,3962.727608211856,,,nan,,Neutral Sentiment,1.12
2016-11-14,700.38,705.89,697.14,704.7,5098505.82,7277.37,11247332051.8,39.62171639,1.80858594,2177044.96421346,0.06649825338930677,2.115594969106556,6512.578086663068,,,nan,,Neutral Sentiment,1.52
2016-11-13,701.17,702.89,683.23,701.51,4171893.49,6019.9,11243845495.5,63.69536433,1.80498214,1797327.8192925,0.05538747037837288,1.916949986965208,6575.757513354779,,,nan,,Neutral Sentiment,1.34
2016-11-12,716.39,716.39,701.0,703.0,1940916.08,2744.07,11437973770.5,68.79221998,1.80622068,2126416.01155733,0.057961704566806035,1.980000038869926,4699.607372788467,,,nan,,Neutral Sentiment,1.2
2016-11-11,714.48,720.94,712.24,715.82,2344789.75,3275.09,11422773691.9,48.80104503,1.83712016,2063129.82073717,0.050780867864672494,1.84278656215068,3584.963697198357,,,nan,,Neutral Sentiment,1.16
2016-11-10,721.5,722.0,707.0,714.5,3504671.05,4904.22,11575767274.8,45.27076352,1.83311387,2126416.01155733,0.05131074071057136,1.8645311401451223,2364.862154375001,,,nan,,Neutral Sentiment,1.6
2016-11-09,708.17,740.86,705.45,720.44,7065921.02,9704.45,11371555020.0,31.64976535,1.85565551,1860614.01011266,0.044942578431515834,1.721979348189895,2927.860660213842,,,nan,,Neutral Sentiment,2.0
2016-11-08,702.86,712.92,701.02,710.19,3892295.31,5507.32,11260957290.1,36.77880235,1.83441017,2139073.24972136,0.048101763777441776,1.7780516415942451,3435.6622246229304,,,nan,,Neutral Sentiment,1.2
2016-11-07,709.92,709.92,698.26,706.5,2095201.51,2980.3,11416026125.0,38.62098162,1.82330887,1847956.77194863,0.0617924837262092,2.047611367778433,4717.961760062273,,,nan,,Neutral Sentiment,1.3
2016-11-06,703.33,714.36,697.92,710.22,1616523.29,2286.86,11320441822.5,56.80516098,1.84962453,1936557.43909685,0.06237953599965256,2.0500957338809225,6064.88494820951,,,nan,,Neutral Sentiment,1.14
2016-11-05,702.95,707.34,694.71,703.63,1335523.71,1903.05,11304928421.9,55.06174516,1.82779984,1856081.59672813,0.055043158561617136,1.915308878198396,3666.872877215417,,,nan,,Neutral Sentiment,1.38
2016-11-04,684.84,707.67,681.0,702.98,3680627.26,5281.98,11015560588.1,35.88192089,1.82526343,1462462.04513091,0.05262132224895374,1.8472243665443917,3151.779843242228,,,nan,,Neutral Sentiment,1.32
2016-11-03,742.0,745.19,670.32,681.03,8590702.9,12058.18,11811455982.0,33.99406286,1.78730294,1954151.87064906,0.05537824064208366,1.9608546138278775,4153.774969603557,,,nan,,Neutral Sentiment,1.8
2016-11-02,726.6,735.93,717.32,732.99,2892450.16,3993.43,11722434158.6,42.12524198,1.91748494,1676788.37933113,0.05867108650243715,2.015737678916055,3590.59541789325,,,nan,,Neutral Sentiment,1.82
2016-11-01,697.04,737.0,695.38,726.6,4705903.17,6513.61,11251559127.4,35.47375029,1.89570499,1815470.1249901,0.053433601527904516,1.8808367491597748,3582.038892610827,,,nan,,Neutral Sentiment,1.82
2016-10-31,697.1,706.97,683.6,697.67,3231182.18,4633.45,11232230640.0,38.83160078,1.81838639,1853292.41926072,0.08651121288180268,2.4363339512237614,4763.832446306104,,,nan,,Neutral Sentiment,1.32
2016-10-30,711.1,711.78,691.49,696.36,2595213.56,3701.4,11433877548.0,62.14328129,1.8226058,2118048.47915512,0.0659254653718273,2.1218006766752064,4742.694106929037,,,nan,,Neutral Sentiment,1.46
2016-10-29,685.91,717.99,684.89,712.06,2818902.89,4006.35,11016448598.4,39.6828924,1.8651885,1878507.28210781,0.05841494271290752,1.9541621685212036,3600.1737171571394,,,nan,,Neutral Sentiment,1.92
2016-10-28,684.68,687.23,677.05,685.29,2418614.56,3533.3,10933937742.5,37.52738473,1.80415758,1916329.57637844,0.052169135042409616,1.8323596066458752,1886.81540597552,,,nan,,Neutral Sentiment,1.66
2016-10-27,674.63,685.89,665.59,682.67,2963679.02,4360.41,10751191343.4,30.87304964,1.79615707,2042403.89061386,0.05766728904848115,1.9189477269143045,4293.231277148036,,,nan,,Neutral Sentiment,2.0
2016-10-26,651.97,677.0,651.69,673.14,4439547.37,6676.41,10491018708.6,38.57936356,1.77111563,1739825.53644884,0.05596132742036075,1.8669399305288736,3606.9034712115254,,,nan,,Neutral Sentiment,1.78
2016-10-25,649.03,657.58,643.0,648.33,3888441.58,5962.24,10445223778.5,39.90549802,1.72432365,1752432.96787238,0.05565096297667824,1.8576028568698344,3539.4625300412927,,,nan,,Neutral Sentiment,1.62
2016-10-24,648.71,652.25,640.0,648.14,2989151.78,4619.48,10504485907.8,44.27772957,1.71141678,1802862.69356655,0.07403255903113846,2.1720118786834908,8366.979747327703,,,nan,,Neutral Sentiment,1.28
2016-10-23,654.52,656.0,647.51,649.69,1638750.59,2515.06,10587003806.9,69.32516274,1.71807394,1815470.1249901,0.06861534731152835,2.092403129085798,6103.571776638863,,,nan,,Neutral Sentiment,1.36
2016-10-22,628.99,656.0,628.57,655.0,2796794.12,4327.45,10128718512.0,57.22942166,1.72581278,1906300.95008226,0.04919741484198935,1.7138050185061384,3844.098915343254,,,nan,,Neutral Sentiment,1.08
2016-10-21,628.05,632.36,627.5,628.99,1901772.35,3021.58,10085494744.5,44.25695109,1.66533193,2107602.62668734,0.05842645076625513,1.876350177881001,3232.6639181400187,,,nan,,Neutral Sentiment,1.24
2016-10-20,627.84,630.22,625.0,627.72,1272578.99,2027.49,10065628111.2,33.29970687,1.66126571,1722065.5608299,0.060767486002814924,1.9147393756345823,5164.784142476901,,,nan,,Neutral Sentiment,1.42
2016-10-19,635.95,638.04,624.13,627.98,2802783.71,4438.98,10183048859.2,42.46384119,1.66452177,1606404.44107267,0.05374602975088502,1.8018240041381968,2974.1950687608837,,,nan,,Neutral Sentiment,1.1
2016-10-18,636.96,637.8,631.52,635.58,1730619.17,2723.53,10182607559.2,36.82789505,1.6808924,1991941.50693011,0.05374246589405045,1.8017236286714269,4201.1447909764365,,,nan,,Neutral Sentiment,1.4
2016-10-17,638.97,639.99,632.1,635.69,2511081.05,3949.98,10264938207.2,40.09975741,1.69213973,1606404.44107267,0.06996586746253441,2.084585344437514,7003.091341019519,,,nan,,Neutral Sentiment,1.1
2016-10-16,635.26,641.4,635.18,638.09,818316.63,1281.36,10189651485.0,56.81575774,1.70485941,1670660.61871558,0.06887788375160203,2.0600492541658757,5950.42463253516,,,nan,,Neutral Sentiment,1.12
2016-10-15,638.2,642.0,635.25,636.01,904700.03,1416.27,10216074251.6,54.34870809,1.6909697,1824875.44505855,0.05702475514469162,1.8629929392962747,4447.5974781937075,,,nan,,Neutral Sentiment,1.32
2016-10-14,635.16,639.99,630.45,638.38,1985398.45,3126.93,10152546965.6,43.6748637,1.69764855,1747768.03188707,0.0632221305015115,1.963799543784443,4248.709781747786,,,nan,,Neutral Sentiment,1.52
2016-10-13,634.5,636.0,630.0,635.61,1505154.5,2372.3,10152323420.2,38.51041794,1.68770306,1644958.14765842,0.06326872585071891,1.9645592238041127,2355.7711009926,,,nan,,Neutral Sentiment,1.3
2016-10-12,638.3,640.0,628.76,635.06,1683399.03,2647.77,10207866900.8,36.44346022,1.69165254,1850577.91611572,0.05159798960190909,1.7646634629465008,3163.479123880886,,,nan,,Neutral Sentiment,1.5
2016-10-11,616.37,639.0,614.56,638.91,5087966.79,8068.14,9854065877.25,31.55698014,1.71172286,1786321.73847281,0.05543385909954328,1.80452637975007,4739.398305177829,,,nan,,Neutral Sentiment,1.26
2016-10-10,612.12,616.47,612.12,615.37,1359190.87,2211.59,9802318240.0,43.4986172,1.64905635,1593553.20554409,0.05816422235243486,1.8473772916014852,6255.363983280991,,,nan,,Neutral Sentiment,1.48
2016-10-09,614.34,614.98,610.0,613.61,718220.14,1171.51,9881956035.0,67.27278115,1.6471487,2056197.68457302,0.05108889888327132,1.7291756883741582,4731.478552179501,,,nan,,Neutral Sentiment,1.36
2016-10-08,614.88,616.99,612.5,614.48,540336.72,879.41,9867115218.87,61.97657716,1.65345115,2109095.85982046,0.044444155703405916,1.6030961949991067,4066.256171908443,,,nan,,Neutral Sentiment,1.36
2016-10-07,610.25,616.34,607.52,614.23,2462264.34,4024.05,9772903063.5,41.40572098,1.65057413,1714780.09065699,0.0394507397609372,1.4968513245328776,3832.299438073309,,,nan,,Neutral Sentiment,1.12
2016-10-06,608.01,610.5,607.09,610.34,1216942.71,1997.2,9762755868.75,41.37959965,1.63502177,1930626.5356348,0.04410166844178882,1.5886163824293882,3901.5216873737404,,,nan,,Neutral Sentiment,0.98
2016-10-05,607.19,612.0,605.76,610.98,1379508.03,2263.27,9718674261.25,38.36857788,1.63673816,2002575.3506274,0.04268160480435442,1.557616567168099,3468.8530905482817,,,nan,,Neutral Sentiment,1.38
2016-10-04,612.84,612.84,604.99,607.18,1786596.93,2940.59,9750081669.0,39.26454368,1.63178451,1894652.1281385,0.044188367717564896,1.5893431324122205,3879.471624248171,,,nan,,Neutral Sentiment,1.48
2016-10-03,608.6,611.59,606.6,611.06,1213593.69,1989.94,9698339801.0,41.59631711,1.64023485,1810711.84398046,0.06170533905297922,1.8977847578546765,8120.041563579201,,,nan,,Neutral Sentiment,1.16
2016-10-02,612.98,613.0,605.0,608.59,854574.81,1404.48,9767249440.0,73.39020523,1.63963562,1690797.15232613,0.06373851386883374,1.9375416410706647,6997.482274055443,,,nan,,Neutral Sentiment,1.28
2016-10-01,608.23,614.28,608.23,612.0,892286.51,1459.26,9716425271.0,60.77678642,1.64973693,1882660.65897306,0.049519641719810666,1.687164405187123,4016.9448796452502,,,nan,,Neutral Sentiment,1.6
2016-09-30,605.59,608.38,603.15,608.26,1586425.29,2621.96,9631379511.0,42.15286697,1.63296882,1702788.62149156,0.049560802554111084,1.6810845347968018,4094.140931660661,,,nan,,Neutral Sentiment,1.48
2016-09-29,603.93,605.99,601.0,604.96,1628754.16,2697.69,9610103889.75,35.3154259,1.62353046,1714780.09065699,0.05105577523696799,1.7064612769019332,4320.989686690479,,,nan,,Neutral Sentiment,1.34
2016-09-28,604.26,605.3,601.41,603.71,1315801.32,2180.68,9602149537.5,39.37817805,1.62251024,1774737.43648416,0.05315793774034611,1.7432819697891049,4258.2174389166385,,,nan,,Neutral Sentiment,1.36
2016-09-27,606.7,608.37,600.02,604.57,1824191.37,3019.48,9682117480.87,37.81908665,1.62414841,2002575.3506274,0.052314182217639386,1.734951669873897,4395.743750827972,,,nan,,Neutral Sentiment,1.18
2016-09-26,598.95,607.27,596.1,604.28,2414023.3,4005.66,9541084296.25,41.32182465,1.62933517,1834694.78231133,0.06785711974551911,1.9825029132541403,5001.371208464238,,,nan,,Neutral Sentiment,1.38
2016-09-25,600.05,601.99,596.0,597.41,643116.81,1073.77,9583875364.37,66.90451316,1.61373559,2162558.09313961,0.07024198156603978,2.023928705347004,7131.363487505455,,,nan,,Neutral Sentiment,1.26
2016-09-24,600.47,603.59,597.76,600.14,656806.58,1092.94,9592952323.5,57.75026072,1.62065676,1863551.35256759,0.06328957270094605,1.9142146682301957,4742.328248226962,,,nan,,Neutral Sentiment,1.8
2016-09-23,595.42,602.9,593.0,602.53,2370015.59,3967.48,9481980780.0,38.45045516,1.61963842,1526764.96354935,0.06195128408760861,1.8821701550279941,5499.615022736673,,,nan,,Neutral Sentiment,1.38
2016-09-22,595.46,596.42,592.5,593.95,1375604.47,2312.18,9500151312.75,41.66116071,1.60186568,1582896.02838572,0.05701998252036461,1.8015002253377381,4136.873536380972,,,nan,,Neutral Sentiment,1.5
